assigned_name	eve-type	eve-taxonomy	eve-numeric-id	eve-distribution	virus_genome_type	virus_family	virus_genus	organism	tax_class	superorder	tax_order	family	genus	target_version	scaffold	extract_start	extract_end	orientation	bitscore	identity	sequence_length
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01118294.1	46	393	-	143	72.269	348
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01118346.1	1	273	-	130	75.281	273
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01118419.1	206	397	-	70.1	75	192
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01123660.1	205	399	-	71.6	75.41	195
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01123697.1	182	397	-	78.6	76.119	216
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01132129.1	4	222	-	110	80.282	219
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01134261.1	185	376	-	70.1	75	192
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01134683.1	74	181	-	63.9	75	108
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01140989.1	2	284	-	81.6	92.857	283
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01144601.1	4	276	-	132	84.211	273
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01152483.1	67	318	-	94.4	74.684	252
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01165515.1	3	185	+	62.4	73.684	183
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01170341.1	2	232	-	97.8	83.333	231
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01175344.1	1	270	-	134	76.404	270
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01186813.1	41	253	-	119	80.282	213
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01193715.1	3	245	-	100	76.119	243
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01194293.1	21	131	-	67.4	78.378	111
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01198234.1	1	240	-	118	79.221	240
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01199187.1	1	237	-	96.3	75.949	237
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01204001.1	1	237	+	93.2	73.438	237
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01227993.1	3	218	-	78.6	76.119	216
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01229969.1	2	217	-	78.6	76.119	216
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01231950.1	2	121	-	79.3	95	120
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01233999.1	1	216	-	107	75	216
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01236238.1	3	215	-	106	76.056	213
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01241050.1	1	213	-	106	78.873	213
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01268277.1	6	200	-	99.4	80.952	195
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01268278.1	9	206	-	71.6	75.41	198
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01278484.1	6	203	-	79.7	77.273	198
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01291793.1	12	200	-	63.9	74.138	189
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	MirAng_v1_BIUU	PITE01318801.1	1	198	-	79.7	77.273	198
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01000606.1	10304	11032	+	157	64.444	729
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01003208.1	6	710	+	182	76.667	705
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01004306.1	77	928	+	201	69.811	852
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01005411.1	44	631	+	241	65.888	588
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01007112.1	1064	1907	-	289	70.356	844
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01007714.1	4856018	4856401	-	200	84.348	384
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01007737.1	9511683	9512369	-	283	66.393	687
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01007741.1	17415	18152	-	289	62.5	738
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Neomonachus	ASM220157v1	NINY01007826.1	2951084	2951900	+	182	76.667	817
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Potos_flavus	Mammalia	Laurasiatheria	Carnivora	Procyonidae	Potos	Pot_fla	JAABKN010000093.1	4015	4857	-	226	52.045	843
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Potos_flavus	Mammalia	Laurasiatheria	Carnivora	Procyonidae	Potos	Pot_fla	JAABKN010000745.1	10052	10435	+	190	76.154	384
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Potos_flavus	Mammalia	Laurasiatheria	Carnivora	Procyonidae	Potos	Pot_fla	JAABKN010000770.1	599398	599745	+	155	79.208	348
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Potos_flavus	Mammalia	Laurasiatheria	Carnivora	Procyonidae	Potos	Pot_fla	JAABKN010002411.1	17429	17893	+	244	79.618	465
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ailuropoda_melanoleuca	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	goldenpath_ailMel1	GL192368.1	8	445	-	82.4	63.889	438
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ailuropoda_melanoleuca	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	goldenpath_ailMel1	GL192665.1	105556	105822	-	107	72.289	267
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ailuropoda_melanoleuca	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	goldenpath_ailMel1	GL193092.1	113604	114414	-	133	57.664	811
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ailuropoda_melanoleuca	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	goldenpath_ailMel1	GL193365.1	5136	5773	-	140	56.164	638
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ailuropoda_melanoleuca	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	goldenpath_ailMel1	GL193915.1	429570	429948	-	125	78.481	379
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ailuropoda_melanoleuca	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	goldenpath_ailMel1	GL197372.1	16	768	+	278	65.702	753
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01000537.1	36270	37080	-	124	53.191	811
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01005177.1	124788	125610	+	215	69.318	823
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01005263.1	172390	172641	+	113	76.25	252
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01006512.1	185493	185744	+	120	76	252
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01006701.1	7723	8522	-	260	68.018	800
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01006857.1	61965	62715	+	157	48.357	751
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01008442.1	117796	118412	+	114	59.459	617
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01024808.1	11901	13003	+	165	67.883	1103
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01031976.1	9982	10089	-	69.7	86.111	108
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01032763.1	26	619	+	94.4	69.444	594
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GCA_003344425.1_ASM334442v1	LZNR01062453.1	2396	2713	+	110	56.604	318
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656122.1	9202300	9203110	+	122	54.61	811
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656144.1	14958580	14959419	-	202	69.536	840
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656178.1	16541	17575	-	165	67.883	1035
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656181.1	10640294	10641047	+	140	60.8	754
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656188.1	8508074	8508325	+	112	76.25	252
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656201.1	2651328	2652127	+	260	66.216	800
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656233.1	1554450	1555072	+	120	53.425	623
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM358476v1	NW_020656275.1	5846	5956	-	72.4	86.486	111
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_maritimus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GAJD01_1.0_june_2013	gi|666359579|ref|NW_007907260.1|	4182	5021	-	200	69.333	840
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_maritimus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GAJD01_1.0_june_2013	gi|666359624|ref|NW_007907215.1|	9197288	9198080	+	122	54.61	793
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_maritimus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GAJD01_1.0_june_2013	gi|666359632|ref|NW_007907207.1|	16054	17088	-	162	67.153	1035
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_maritimus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GAJD01_1.0_june_2013	gi|666359689|ref|NW_007907151.1|	2575819	2576549	+	221	67.553	731
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_maritimus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GAJD01_1.0_june_2013	gi|666359748|ref|NW_007907092.1|	12710	13528	-	140	60.8	819
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_maritimus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	GAJD01_1.0_june_2013	gi|666359788|ref|NW_007907052.1|	14501	15123	-	118	52.74	623
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01000001.1	2930	3552	-	115	51.37	623
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01000005.1	50032938	50033746	-	199	53.036	809
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01000039.1	2632988	2633766	+	260	68.018	779
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01000064.1	11423043	11424077	+	162	67.153	1035
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01000076.1	9102472	9102723	+	116	77.5	252
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01000091.1	6478300	6479003	+	228	58.929	704
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01000095.1	6234724	6235606	+	300	66.4	883
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01005156.1	3105	3855	+	150	48.826	751
ecv-circo.51-Carnivora	ecv	circo	51	Carnivora	DNAss	Circoviridae	Circovirus	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	ASM966005v1	WEIE01007603.1	1466	2305	+	203	69.536	840
ecv-circo.52-Chrysochloris	ecv	circo	52	Chrysochloris	DNAss	Circoviridae	Circovirus	Chrysochloris_asiatica	Mammalia	Afrotheria	Unclassified	Chrysochloridae	Chrysochloris	broad_ChrAsi1.0_2012	scaffold00086	2892130	2892734	+	162	100	605
ecv-circo.53-Mus_caroli	ecv	circo	53	Mus_caroli	DNAss	Circoviridae	Circovirus	Mus_caroli	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	REL-1509_EiJ	chr19	46569511	46570050	-	310	98.795	540
ecv-circo.56-manis-con	ecv	circo	56	manis	DNAss	Circoviridae	Circovirus	Manis_javanica	Mammalia	Laurasiatheria	Pholidota	Manidae	Manis	ManJav1.0	NW_016530398.1	164010	164162	-	87	97.674	153
ecv-circo.56-manis-con	ecv	circo	56	manis	DNAss	Circoviridae	Circovirus	Manis_pentadactyla	Mammalia	Laurasiatheria	Pholidota	Manidae	Manis	GCA_000738955.1	KN008017.1	176732	176869	-	94.4	100	138
ecv-circo.56-manis-con	ecv	circo	56	manis	DNAss	Circoviridae	Circovirus	Manis_tricuspis	Mammalia	Laurasiatheria	Pholidota	Manidae	Phataginus	ManTri_v1_BIUU	SOZM010005357.1	52264	52419	+	75.9	88.372	156
ecv-circo.57-Galeopterus	ecv	circo	57	Galeopterus	DNAss	Circoviridae	Circovirus	Galeopterus_variegatus	Mammalia	Euarchontoglires	Dermoptera	Cynocephalidae	Galeopterus	G-variegatus_3.0.2_apr_2015	JMZW01452130.1	188	685	+	333	100	498
ecv-circo.58-Crocidura	ecv	circo	58	Crocidura	DNAss	Circoviridae	Circovirus	Crocidura_indochinensis	Mammalia	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura	CroInd_v1_BIUU	PVKC010093794.1	5199	5318	+	86.7	100	120
ecv-circo.59-Choloepus	ecv	circo	59	Choloepus	DNAss	Circoviridae	Circovirus	Choloepus_hoffmanni	Mammalia	Xenarthra	Pilosa	Megalonychidae	Choloepus	goldenpath_choHof1	scaffold_136360	3131	3346	+	141	100	216
ecv-circo.59-Choloepus	ecv	circo	59	Choloepus	DNAss	Circoviridae	Circovirus	Choloepus_hoffmanni	Mammalia	Xenarthra	Pilosa	Megalonychidae	Choloepus	goldenpath_choHof1	scaffold_246256	2923	3138	+	141	100	216
ecv-circo.60-microgale	ecv	circo	60	microgale	DNAss	Circoviridae	Circovirus	Microgale_talazaci	Mammalia	Afrotheria	Unclassified	Tenrecidae	Nesogale	MicTal_v1_BIUU	PVJH01000292.1	29036	29676	-	238	100	641
ecv-circo.61-micropterus	ecv	circo	61	micropterus	DNAss	Circoviridae	Circovirus	Micropterus_floridanus	Actinopteri	Unclassified	Centrarchiformes	Centrarchidae	Micropterus	ASM259238v1	NRCI01230647.1	2113	2529	-	186	99.02	417
ecv-circo.62-Heterocephalus	ecv	circo	62	Heterocephalus	DNAss	Circoviridae	Circovirus	Heterocephalus_glaber	Mammalia	Euarchontoglires	Rodentia	Bathyergidae	Heterocephalus	goldenpath_hetGla2	JH602046	40008840	40009001	-	97.8	100	162
ecv-circo.63-pedetes	ecv	circo	63	pedetes	DNAss	Circoviridae	Circovirus	Pedetes_capensis	Mammalia	Euarchontoglires	Rodentia	Pedetidae	Pedetes	PedCap_v1_BIUU	VMDO01039965.1	8158	8463	+	186	100	306
ecv-circo.64-Sanguinus	ecv	circo	64	Sanguinus	DNAss	Circoviridae	Circovirus	Saguinus_imperator	Mammalia	Euarchontoglires	Primates	Cebidae	Saguinus	SagImp_v1_BIUU	PVHO010039749.1	8315	11280	+	342	100	2966
ecv-circo.64-Sanguinus	ecv	circo	64	Sanguinus	DNAss	Circoviridae	Circovirus	Saguinus_imperator	Mammalia	Euarchontoglires	Primates	Cebidae	Saguinus	SagImp_v1_BIUU	PVHO010053942.1	3529	3855	+	92.8	75	327
ecv-circo.64-Sanguinus	ecv	circo	64	Sanguinus	DNAss	Circoviridae	Circovirus	Saguinus_imperator	Mammalia	Euarchontoglires	Primates	Cebidae	Saguinus	SagImp_v1_BIUU	PVHO010054989.1	2486	2857	-	120	76.596	372
ecv-circo.65-Galeopterus_variegatus	ecv	circo	65	Galeopterus_variegatus	DNAss	Circoviridae	Circovirus	Galeopterus_variegatus	Mammalia	Euarchontoglires	Dermoptera	Cynocephalidae	Galeopterus	G-variegatus_3.0.2_apr_2015	KL179327.1	5841	5996	-	107	100	156
ecv-circo.90-Dasyuridae	ecv	circo	90	Dasyuridae	DNAss	Circoviridae	Circovirus	Dasyurus_viverrinus	Mammalia	Marsupialia	Dasyuromorphia	Dasyuridae	Dasyurus	Das_viv	CM036998.1	658391074	658391271	-	124	94.03	198
ecv-circo.90-Dasyuridae	ecv	circo	90	Dasyuridae	DNAss	Circoviridae	Circovirus	Sarcophilus_harrisii	Mammalia	Marsupialia	Dasyuromorphia	Dasyuridae	Sarcophilus	goldenpath_sarHar1	chr1_GL834412_random	789844	790341	-	217	92.517	498
ecv-circo.90-Dasyuridae	ecv	circo	90	Dasyuridae	DNAss	Circoviridae	Circovirus	Thylacine_cynocephalus	Mammalia	Marsupialia	Dasyuromorphia	Thylacinidae	Thylacine	Refassem_1	VAHE01000416.1	789850	790017	-	87	77.193	168
ecv-circo.91-phascolarctos	ecv	circo	91	phascolarctos	DNAss	Circoviridae	Circovirus	Phascolarctos_cinereus	Mammalia	Marsupialia	Diprotodontia	Phascolarctidae	Phascolarctos	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa.scaf00195	124092	124397	-	182	100	306
